transaction_id,customer_name,email,age,country,product_category,unit_price,quantity,transaction_date,payment_method
ORD101544,Dale Hall,,30.0,USA,Groceries,1200,1,2026-01-12,Transfer
ORD101545,Patricia King,leslieyang@turner.com,27.0,Nigeria,Electronics,499.99,1,2024-07-17,Card
ORD101546,Yvonne Gallegos,autumn18@davis.com,29.0,United States,electronics,499.99,1,2025-02-25,Card
ORD101547,Connie Clark,joanpayne@hotmail.com,19.0,United States,Electronics,500,3,2025-01-29,Card
ORD101548,Lonnie Craig,ybrady@doyle.com,32.0,United States,electronics,"1,500",1,2024-02-24,Card
ORD101549,Jason Mercado,,67.0,Ghana,Home,500,2,2025-06-09,Transfer
ORD101550,Michael Elliott,umaxwell@owen-ballard.com,35.0,Turkey,Groceries,,,2025-01-28,Cash
ORD101551,Judith Sims,,31.0,United Kingdom,Electronics,500,5,2024-06-01,card
ORD101552,Kristin Gonzales,adamsvanessa@jones-peterson.com,27.0,United States,Electronics,500,3,2025-08-12,Card
ORD101553,Catherine Cummings,tcooley@yahoo.com,39.0,Nigeria,Fashion,1200,1,2025-12-26,Card
ORD101554,Douglas Gibson,garciaandrew@winters.biz,38.0,Turkey,electronics,499.99,1,2024-12-19,Cash
ORD101555,Peter Peters,gregoryruiz@yahoo.com,27.0,Ghana,Fashion,2500,-1,2025-08-28,card
ORD101556,Tonya Garcia,jessicayoung@hotmail.com,60.0,United Kingdom,Home,"1,500",2,2025-08-22,Transfer
ORD101557,Michael Smith,justinramirez@gmail.com,27.0,United States,Groceries,1200,4,2025-04-25,Cash
ORD101558,Dorothy Henderson,juan06@hotmail.com,52.0,Nigeria,Home,500,,,Card
ORD101559,Jamie Gibson,zlong@robinson.com,42.0,nigeria,Electronics,"1,500",-1,2024-06-02,Card
ORD101560,Mariah James,seth48@gmail.com,53.0,United States,Fashion,,3,2026-01-29,Cash
ORD101561,Joshua Graham,patrick35@daniels-frazier.com,41.0,Nigeria,Groceries,"1,500",2,2025-02-11,card
ORD101562,Jordan Bradley,zmason@gmail.com,58.0,United States,Home,500,4,2025-09-15,Cash
ORD101563,Megan Suarez,jesse43@martin.com,35.0,Nigeria,Electronics,2500,2,2025-04-27,Transfer
ORD101564,Jennifer Ibarra,mirandamendez@hotmail.com,53.0,USA,Electronics,500,5,2026-01-25,card
ORD101565,Amanda Henderson,nicolelynch@casey.info,68.0,United States,electronics,,3,2025-03-30,
ORD101566,Carolyn Rose,kingsarah@hotmail.com,53.0,Nigeria,Electronics,1200,1,2025-01-18,Transfer
ORD101567,Kimberly Reed,ggomez@hotmail.com,58.0,nigeria,Fashion,1200,2,2025-10-06,Transfer
ORD101568,Jessica Berry,monicasnyder@burton.info,27.0,United Kingdom,electronics,499.99,3,2024-07-03,Card
ORD101569,Shane Barron,kennethwade@yahoo.com,52.0,Nigeria,Fashion,500,2,2024-07-17,Transfer
ORD101570,Erika Chandler,burnettteresa@williams.info,36.0,United Kingdom,Groceries,"1,500",4,2025-06-01,Card
ORD101571,Jonathan Berry,olee@mendez.com,56.0,Nigeria,Groceries,500,4,2025-11-14,card
ORD101572,Todd Bennett,fdiaz@hotmail.com,22.0,Turkey,electronics,500,5,2024-06-16,
ORD101573,Deborah Reyes,jwallace@jarvis-hunt.com,42.0,United States,Electronics,1200,3,2024-10-09,Transfer
ORD101574,Brandon Roberts,tyler31@williams.info,22.0,nigeria,electronics,500,,2026-01-13,Card
ORD101575,Tyler Johnson,chenethan@gmail.com,27.0,Nigeria,Fashion,2500,4,2024-10-24,card
ORD101576,Rebecca Gill,fletchershannon@hotmail.com,44.0,Ghana,electronics,2500,,2025-11-28,Card
ORD101577,Shannon Jones,glasskristen@yahoo.com,40.0,United States,Home,500,5,2024-09-08,card
ORD101578,Mrs. Nicole Powers,eparks@whitaker.com,62.0,nigeria,Groceries,500,2,2025-02-23,Cash
ORD101579,Ryan Higgins,jonesstephanie@hotmail.com,,Nigeria,Home,2500,,2025-12-01,Card
ORD101580,Andrea Scott,,33.0,USA,Home,499.99,5,2024-10-26,Cash
ORD101581,Nathan Taylor,trevortaylor@yahoo.com,42.0,Nigeria,Electronics,1200,,2024-07-29,Transfer
ORD101582,Taylor Martinez,llloyd@brady.com,37.0,Nigeria,Groceries,499.99,4,2025-12-11,Transfer
ORD101583,David Jackson,harrismichele@ayala.com,,United States,Home,1200,1,2024-04-28,card
ORD101584,Sarah Singh,elizabethbrown@garcia-chung.com,58.0,United States,Home,"1,500",,2024-09-28,Cash
ORD101585,Lawrence Russell,michaelkirby@gmail.com,48.0,United States,Fashion,2500,1,2025-02-24,Cash
ORD101586,James Gomez,lawrence37@solomon-jimenez.com,53.0,Nigeria,electronics,1200,1,,Transfer
ORD101587,Michelle Aguirre,karencole@hotmail.com,22.0,United Kingdom,Electronics,499.99,1,2024-02-18,Card
ORD101588,Walter Lane,shannon14@taylor.com,35.0,Turkey,electronics,500,3,2025-09-09,Cash
ORD101589,Richard Owens,zcook@thompson-rubio.com,,United Kingdom,Home,"1,500",2,2025-12-08,Cash
ORD101590,Craig Rodriguez,mendezkristen@perez-nguyen.com,51.0,USA,electronics,1200,5,2024-12-15,Transfer
ORD101591,Mrs. Alexandra Harris DVM,zhood@gmail.com,37.0,Ghana,electronics,1200,4,2025-08-07,card
ORD101592,Elizabeth Schultz,douglasveronica@valenzuela-faulkner.biz,37.0,Ghana,Electronics,1200,,2025-12-07,Card
ORD101593,Misty Gray,,68.0,Ghana,Groceries,499.99,1,2024-05-25,Transfer
ORD101594,Cassandra Morgan,nowen@yahoo.com,68.0,nigeria,Electronics,499.99,2,2025-10-01,Card
ORD101595,Matthew Foster,robert65@byrd.com,64.0,Nigeria,Fashion,500,,2025-07-01,Transfer
ORD101596,Judith Williamson,robertcollins@walsh-roberts.com,37.0,USA,Fashion,2500,4,2025-05-18,Transfer
ORD101597,Robert Brown,williamsdylan@walker.com,53.0,USA,Electronics,2500,2,2024-05-07,card
ORD101598,Jason Soto,michael87@hughes-howard.org,35.0,United States,electronics,2500,5,2025-07-29,Transfer
ORD101599,Sherry Zuniga,stevensthomas@hotmail.com,,United States,Electronics,500,2,2024-04-13,Transfer
ORD101600,Abigail Hardy,andrea04@gmail.com,29.0,United States,Fashion,500,1,2025-04-13,card
ORD101601,Ronnie Thompson,mhoward@martinez.org,33.0,nigeria,Groceries,499.99,1,2025-02-05,card
ORD101602,Tammy Collins,deborahhall@bright.com,33.0,USA,Home,500,5,2025-02-24,Card
ORD101603,Paul Townsend,julie35@pierce.com,49.0,Nigeria,Groceries,500,1,2024-12-24,card
ORD101604,Michelle Adams,stephaniebryant@peterson.info,52.0,Turkey,Groceries,2500,2,2024-08-13,card
ORD101605,Christopher Stewart,sgomez@hoffman.net,39.0,nigeria,Fashion,"1,500",2,2025-06-06,Card
ORD101606,Marissa Ashley,,25.0,United States,Groceries,1200,4,2025-11-28,Transfer
ORD101607,Jaime Smith PhD,samanthalopez@gmail.com,31.0,United States,Groceries,2500,5,2024-07-22,
ORD101608,Stephen Bruce,bbond@yahoo.com,33.0,Nigeria,Fashion,500,2,2025-04-30,Transfer
ORD101609,John Vaughn,wilsonnancy@cain.net,35.0,Ghana,Electronics,500,2,2025-07-08,Cash
ORD101610,Eduardo Powell,aho@myers.org,41.0,United States,electronics,,1,2025-05-17,Card
ORD101611,Ashley Warner,wattsian@garcia.com,23.0,United States,Groceries,499.99,1,2025-04-01,
ORD101612,Jennifer Green,martindaniel@yahoo.com,68.0,Turkey,Groceries,"1,500",2,2024-10-15,Transfer
ORD101613,Leah White,beckercrystal@salas.com,,nigeria,Groceries,2500,1,2024-09-24,card
ORD101614,Frank Munoz,brandonwatson@yahoo.com,47.0,Ghana,Home,1200,1,2024-10-26,Transfer
ORD101615,Jodi Wright,roberthernandez@nelson.com,30.0,Ghana,Home,1200,2,2024-12-23,Card
ORD101616,Felicia Pena,owilliams@carr.com,43.0,Nigeria,Electronics,1200,2,2025-08-05,Card
ORD101617,Elizabeth Hood,ctrujillo@turner.org,28.0,United States,Groceries,500,4,2025-08-11,Card
ORD101618,Douglas Jackson,anthonyolson@johnston.com,63.0,Nigeria,Home,2500,-1,2024-12-29,Transfer
ORD101619,Terry Bailey,cynthiafritz@harrison-murray.info,36.0,United Kingdom,Electronics,1200,2,2025-09-08,Card
ORD101620,Thomas Baldwin,wlee@williams-hicks.com,47.0,Nigeria,Electronics,2500,4,2025-06-29,Cash
ORD101621,Deanna Wiggins,frogers@shaw-bradley.com,19.0,United Kingdom,Electronics,,5,2025-07-05,card
ORD101622,Samantha Brown,carmen41@yahoo.com,29.0,Nigeria,Groceries,"1,500",2,2024-07-20,Cash
ORD101623,Jessica Joyce,crystalcarter@hotmail.com,19.0,nigeria,Fashion,"1,500",5,2025-05-25,Card
ORD101624,Christopher Calderon,phillipdecker@yahoo.com,23.0,nigeria,electronics,1200,2,2024-04-16,Card
ORD101625,Tina Wilson,katie64@white-campbell.com,32.0,United Kingdom,electronics,1200,,2024-10-13,card
ORD101626,Thomas Hill,mitchell50@casey-burgess.net,51.0,USA,electronics,,5,2024-04-09,Transfer
ORD101627,Robert Mathis,,36.0,Ghana,Electronics,,2,2025-08-08,Cash
ORD101628,Rick Dunn,patriciaroberts@hotmail.com,34.0,United States,Fashion,500,2,2024-09-28,
ORD101629,Zachary Lopez,taylorelizabeth@garcia.biz,35.0,Nigeria,Groceries,2500,1,,Cash
ORD101630,Vicki Rogers,jameslee@hotmail.com,63.0,United States,Home,,1,2024-06-20,Transfer
ORD101631,Vicki Mata,emily58@williams.com,32.0,United States,electronics,"1,500",1,2024-09-27,card
ORD101632,William Cabrera,stephanierodriguez@bennett-wells.net,,USA,electronics,499.99,-1,2024-11-04,Card
ORD101633,Angelica Ortega,mary60@hotmail.com,18.0,United Kingdom,Fashion,499.99,5,2025-02-13,Card
ORD101634,Gerald Weaver,jonathanbowman@yahoo.com,34.0,Nigeria,Fashion,1200,5,2025-02-04,Transfer
ORD101635,Sara Carroll,lewisjennifer@spencer.org,21.0,Nigeria,Groceries,499.99,1,2024-05-06,card
ORD101636,Jessica Branch,daniel68@hotmail.com,69.0,United Kingdom,Electronics,500,5,2024-04-19,
ORD101637,Misty Carter,kochkari@dickerson.com,46.0,nigeria,electronics,500,1,2026-02-06,Card
ORD101638,Michelle Garcia,jessica82@hotmail.com,23.0,United Kingdom,Electronics,500,2,2026-01-22,Card
ORD101639,Tiffany Mckinney,sandra14@hotmail.com,61.0,USA,Groceries,500,2,2024-07-12,
ORD101640,Micheal Cherry,jonathan68@spears.info,60.0,nigeria,electronics,"1,500",2,,Cash
ORD101641,Jenna Hunt,cmitchell@mcdowell-jones.biz,67.0,Turkey,Electronics,"1,500",,2024-04-04,Card
ORD101642,Cheryl Edwards,christinehart@wilson-brown.biz,33.0,United Kingdom,Fashion,500,3,2024-12-07,Transfer
ORD101643,Carol Davis,rachelbaker@hotmail.com,58.0,Ghana,electronics,"1,500",1,2025-06-20,Card
ORD101644,Nancy Blair,wooddanielle@pham.info,51.0,Nigeria,Groceries,500,2,2025-08-17,Cash
ORD101645,Ashley Jenkins,anthony66@dawson.com,38.0,United States,Electronics,500,4,2025-01-09,Card
ORD101646,Mary Hunt,jamestheodore@myers.net,42.0,United Kingdom,Electronics,"1,500",1,2026-02-17,Cash
ORD101647,Katherine Hall,pricerobert@gmail.com,57.0,nigeria,Electronics,"1,500",1,2024-06-20,card
ORD101648,Brandon Kent,haroldburton@logan-dunn.com,30.0,United Kingdom,electronics,500,4,2025-01-14,Card
ORD101649,Carol Malone,anthony14@gmail.com,69.0,United States,Groceries,500,2,2024-02-25,Cash
ORD101650,Dennis Marsh,sandra21@gmail.com,19.0,Nigeria,Groceries,"1,500",3,2025-09-07,Transfer
ORD101651,Cheryl Murray,fsteele@kelly.info,39.0,United States,Electronics,,3,2024-07-31,Transfer
ORD101652,Derek Davenport,watkinsana@cunningham.info,47.0,USA,Home,2500,3,,
ORD101653,Katherine Wilson,byoung@lloyd.com,51.0,United States,Home,500,3,2024-02-20,Card
ORD101654,Kerry Leonard,amy47@hotmail.com,54.0,Turkey,electronics,1200,1,2024-04-15,Cash
ORD101655,Thomas Moore,leejoseph@mccarty.biz,37.0,USA,Electronics,500,,2025-01-11,Cash
ORD101656,Tiffany Hernandez,theresa58@hotmail.com,30.0,Nigeria,Groceries,500,4,2025-04-02,Card
ORD101657,Melissa Taylor,tina26@hotmail.com,69.0,Ghana,Electronics,"1,500",-1,,Cash
ORD101658,Nancy Davis,stuartjackson@yahoo.com,,Turkey,Electronics,500,1,2025-12-24,Card
ORD101659,Erik Martinez,john48@roberts.com,49.0,Nigeria,Electronics,"1,500",3,2024-04-24,Cash
ORD101660,Amy Howard,justin26@hotmail.com,32.0,Ghana,Electronics,500,3,2025-09-20,Transfer
ORD101661,Kristin Green,steven82@yahoo.com,48.0,nigeria,electronics,,1,2024-09-06,Cash
ORD101662,Martin Henderson,kayla02@yahoo.com,67.0,nigeria,Groceries,1200,2,2024-12-25,Transfer
ORD101663,Karl Perez,laura37@mcdonald.com,43.0,Nigeria,Home,500,3,2024-07-23,Transfer
ORD101664,Bryan Rodriguez,diana65@hardin-lester.com,58.0,Nigeria,Groceries,500,-1,,card
ORD101665,Anna Mccullough,qavila@hotmail.com,67.0,USA,Electronics,1200,1,2025-01-25,
ORD101666,Michael Burns,aduncan@gmail.com,58.0,United States,Groceries,2500,4,2025-10-12,Cash
ORD101667,Regina Bailey,ifields@phillips-rivera.org,28.0,United States,Fashion,500,5,2024-11-07,card
ORD101668,Andrea Dougherty,mauriceholt@hotmail.com,68.0,United Kingdom,Home,500,,2024-08-23,Card
ORD101669,Tina Carter,meyertyler@yahoo.com,20.0,Turkey,Fashion,1200,5,2025-12-19,Cash
ORD101670,Michael Kelly,santosmatthew@hotmail.com,30.0,Ghana,Fashion,500,1,2025-04-06,card
ORD101671,Justin Flores,katie36@gmail.com,50.0,United States,Electronics,499.99,1,2026-02-13,Transfer
ORD101672,Mary Jackson,cmalone@brock.com,27.0,Turkey,Groceries,500,1,2024-06-13,Transfer
ORD101673,Allen Bowers,gregorypowell@gmail.com,27.0,Ghana,Groceries,,1,2024-07-28,Card
ORD101674,Maria Wood,,,United States,Fashion,"1,500",2,,Transfer
ORD101675,Mrs. Debbie Jones,manderson@yahoo.com,,Ghana,electronics,499.99,4,2024-10-12,card
ORD101676,Gabriel Shaffer,smithleslie@hotmail.com,40.0,USA,Electronics,,2,2025-09-28,Card
ORD101677,William Thomas,justingray@white-harvey.com,45.0,Nigeria,Home,499.99,1,2025-01-25,Cash
ORD101678,Stephanie Walker,charles56@gmail.com,61.0,Turkey,Groceries,499.99,2,2024-02-22,Transfer
ORD101679,Allison Johnson,jose14@gmail.com,66.0,United States,Home,500,4,2025-02-03,Card
ORD101680,James Espinoza,mcleanluke@miller.info,65.0,United Kingdom,Electronics,,2,2025-06-19,Cash
ORD101681,Debra Neal,,46.0,Nigeria,Fashion,1200,3,2025-09-06,Cash
ORD101682,David Armstrong,christopherwright@mitchell.com,43.0,USA,Groceries,1200,1,,Transfer
ORD101683,Curtis Cuevas,pittmantara@perry-wade.net,60.0,United States,electronics,"1,500",2,2025-10-03,Transfer
ORD101684,Caroline Williams,joseph44@hotmail.com,55.0,Turkey,Electronics,"1,500",2,2025-10-29,
ORD101685,Katie Cook,obriensheila@yahoo.com,,Nigeria,electronics,2500,1,2024-07-10,Transfer
ORD101686,Mr. David Mueller,,42.0,Ghana,Electronics,500,3,2024-03-02,Transfer
ORD101687,Jeffrey Ayers,jenniferpowers@yahoo.com,37.0,USA,electronics,"1,500",-1,2024-11-03,Card
ORD101688,Steven Rosario,sara10@chen-davis.com,46.0,Nigeria,Groceries,500,3,2025-10-26,Cash
ORD101689,Brittany Vaughn,zmoore@cobb.com,39.0,Ghana,Fashion,"1,500",1,2024-10-07,Cash
ORD101690,Tracy Lamb,mford@williams-mckenzie.info,19.0,Nigeria,Groceries,499.99,1,2025-02-15,card
ORD101691,Michelle Chaney,owensalexander@rodriguez.com,30.0,Ghana,electronics,"1,500",2,2025-12-10,
ORD101692,Mitchell Horn,zfrederick@chambers.net,56.0,United Kingdom,electronics,500,1,2025-06-15,Transfer
ORD101693,Lisa Potter,lanemarcus@hotmail.com,43.0,nigeria,Groceries,,1,2025-08-06,Cash
ORD101694,Levi Pearson,pdean@french-gomez.com,27.0,United States,electronics,1200,2,2025-08-18,Card
ORD101695,Christian Perez,molinapaul@hotmail.com,44.0,USA,Groceries,,1,2024-03-12,
ORD101696,Brooke Fernandez,mariasimmons@kane-skinner.com,22.0,Turkey,electronics,499.99,1,2025-11-19,Card
ORD101697,Elizabeth Potter,jreynolds@anderson-drake.net,18.0,USA,Electronics,,3,2025-10-03,
ORD101698,Donald Smith,stephanie01@hotmail.com,32.0,Nigeria,Home,,1,2025-04-04,Card
ORD101699,Mitchell Webster,dchang@grant.biz,42.0,nigeria,Electronics,500,5,2025-11-12,Card
ORD101700,Alexandra Briggs,michelle54@larson-martinez.net,28.0,Turkey,Groceries,2500,5,2025-03-03,Transfer
ORD101701,Benjamin Williams,vbarker@yahoo.com,62.0,USA,Home,499.99,1,2025-08-13,Cash
ORD101702,Brittany Calderon,dunnjohn@hotmail.com,25.0,Nigeria,Electronics,,3,2026-02-03,Transfer
ORD101703,Carolyn Reed,sandersmelinda@hotmail.com,56.0,Nigeria,Groceries,,5,2024-10-20,Card
ORD101704,Mark Wilson,millersteven@mcdaniel.org,54.0,Nigeria,electronics,499.99,4,2024-09-07,card
ORD101705,Diana Ward,petersroger@gmail.com,,Nigeria,Home,,,2026-01-31,Card
ORD101706,Annette Wilson,jillanderson@hotmail.com,39.0,Nigeria,Groceries,,5,2024-11-21,Cash
ORD101707,Elizabeth Parker,woodwardjames@miller.com,18.0,United States,Electronics,"1,500",1,2025-12-19,card
ORD101708,Amber Dunn,jaymartinez@hotmail.com,69.0,United States,Electronics,500,4,2024-08-20,Transfer
ORD101709,Michael Bailey,darrylmassey@saunders.com,68.0,Nigeria,Electronics,500,2,2025-05-09,Cash
ORD101710,George Fisher,jeffreywall@yahoo.com,39.0,Turkey,Fashion,1200,3,2025-11-23,
ORD101711,Jennifer Hernandez,williamsjulia@hotmail.com,46.0,Nigeria,Home,2500,4,2024-09-10,Cash
ORD101712,Carol Smith,qnewton@gmail.com,,USA,Groceries,499.99,,2024-11-06,Cash
ORD101713,Kendra Simpson,hillpeter@mullins-gibbs.com,25.0,Ghana,Electronics,1200,3,2024-12-10,Transfer
ORD101714,Cody Stevenson,haynesashley@yahoo.com,56.0,Nigeria,Fashion,1200,3,2025-07-03,Cash
ORD101715,Holly Ford,richardfisher@howard-beck.net,37.0,Nigeria,electronics,2500,2,2024-07-19,Cash
ORD101716,Grace Moore,robertklein@cooper-jackson.biz,34.0,Nigeria,Groceries,500,-1,2025-11-02,Cash
ORD101717,Sarah Lopez,whitney29@yahoo.com,61.0,Nigeria,electronics,2500,1,2025-04-24,Card
ORD101718,Mary Hernandez,,64.0,United Kingdom,Electronics,2500,4,2024-07-22,
ORD101719,Angela Walton,raymond25@moore.com,22.0,Ghana,electronics,500,1,2025-04-25,Cash
ORD101720,Glenda Walker,creyes@howard.info,,Nigeria,Fashion,500,3,2025-06-20,Card
ORD101721,Dave Meyer,conradkimberly@hotmail.com,56.0,Ghana,Fashion,500,2,2024-12-17,Cash
ORD101722,Tyler Cannon,denisejones@yahoo.com,64.0,Ghana,Fashion,500,3,2024-04-10,Card
ORD101723,Bradley Hall,nicholas60@shah-tucker.biz,39.0,Ghana,Groceries,1200,5,2024-11-27,Transfer
ORD101724,Dr. Erin Stewart,prattmadeline@yahoo.com,68.0,Turkey,Electronics,499.99,1,2024-06-27,Card
ORD101725,Jesse Williams,,29.0,Nigeria,Electronics,"1,500",1,2024-03-11,Cash
ORD101726,Michael Munoz,xpearson@simmons-randall.com,50.0,United States,Electronics,499.99,1,2025-03-17,card
ORD101727,Kylie Price,fwilson@foster.biz,32.0,Nigeria,Electronics,2500,2,2025-06-08,Cash
ORD101728,Mary Mcneil,jackmays@castaneda.com,67.0,United States,Fashion,2500,1,2024-12-13,Cash
ORD101729,Daniel Knox,caitlinpage@oconnor.net,19.0,Turkey,electronics,"1,500",2,2024-04-30,Transfer
ORD101730,Paul Carr,charles65@weeks.com,61.0,Ghana,Groceries,"1,500",5,2025-10-29,Card
ORD101731,George Ruiz,william01@hotmail.com,52.0,Nigeria,Electronics,500,2,2024-08-08,card
ORD101732,Raymond Huang,aschaefer@patterson.biz,55.0,United States,Home,2500,2,2024-10-02,Card
ORD101733,Gregory Cox,yharper@hotmail.com,,USA,Groceries,1200,-1,2025-01-14,Card
ORD101734,Erik Ray,mreynolds@gmail.com,43.0,Turkey,Fashion,,1,2024-04-14,Cash
ORD101735,Michael Wilson,lesliewalker@payne.com,43.0,United States,electronics,499.99,-1,2024-12-16,Cash
ORD101736,Michael Smith,kathryncallahan@hotmail.com,53.0,United Kingdom,Fashion,2500,2,2024-11-12,Cash
ORD101737,Dana Welch,jenniferhicks@hotmail.com,,Ghana,Fashion,500,,2024-05-05,Cash
ORD101738,James Barber,svillegas@gmail.com,55.0,Ghana,electronics,,2,2025-06-15,Transfer
ORD101739,Kimberly Jackson,ydavis@smith-weaver.com,22.0,nigeria,Fashion,500,2,2025-04-27,Card
ORD101740,Ashley Ross,xwhite@gmail.com,34.0,nigeria,electronics,2500,4,2024-05-01,Transfer
ORD101741,Brenda Flores,ambermartinez@gmail.com,,United States,Groceries,500,1,2024-02-25,card
ORD101742,Margaret Garza,ali@hotmail.com,57.0,Turkey,electronics,500,5,2025-07-19,
ORD101743,Douglas Mcknight,christopherbaird@black-krause.com,40.0,nigeria,Home,500,4,2024-02-19,card
ORD101744,Casey Olson,kimberlykline@hotmail.com,55.0,United Kingdom,Fashion,,5,2024-08-30,Card
ORD101745,Donna Walker,robertwallace@torres-mcgee.org,65.0,USA,Groceries,499.99,1,2024-11-18,card
ORD101746,Antonio Hughes,cochranvicki@gmail.com,43.0,United Kingdom,Fashion,499.99,3,2024-08-17,Card
ORD101747,Wesley Prince,tammywallace@yahoo.com,58.0,United States,electronics,500,2,2025-11-05,Cash
ORD101748,Joseph Brown,dlamb@yahoo.com,67.0,Turkey,Electronics,"1,500",1,2025-05-06,Card
ORD101749,Michael Webb,ashleyramirez@fisher.com,34.0,United Kingdom,Fashion,2500,1,2025-10-14,Transfer
ORD101750,David Chen,,53.0,nigeria,electronics,"1,500",2,2025-05-07,Card
ORD101751,Kimberly Smith,danielle61@gmail.com,47.0,Turkey,Electronics,499.99,,2024-11-07,Transfer
ORD101752,Michele Ortega,asmith@clark.com,61.0,United States,Home,2500,4,,Card
ORD101753,Kelly Lewis,collinshannah@fuller.com,69.0,Turkey,electronics,500,1,2024-09-19,Card
ORD101754,Margaret Ford,,33.0,nigeria,Fashion,1200,4,,card
ORD101755,Dennis Brown,robert71@yahoo.com,65.0,United States,electronics,1200,5,,Card
ORD101756,Anthony Hebert,karen32@hotmail.com,37.0,Ghana,Electronics,"1,500",1,2025-04-26,Card
ORD101757,Samuel Bauer,pschultz@yahoo.com,55.0,nigeria,Electronics,1200,1,2025-02-21,Card
ORD101758,Jack Stewart,paulmiller@yahoo.com,,Nigeria,Fashion,"1,500",2,2025-07-12,Transfer
ORD101759,Lisa Jones,pattersondevon@smith.org,46.0,United States,Fashion,"1,500",5,2026-01-24,Card
ORD101760,Phyllis Paul,rodriguezjennifer@garner-bray.org,65.0,Nigeria,Home,500,1,2024-07-12,Card
ORD101761,Adam Costa,lemichael@yahoo.com,45.0,Turkey,Fashion,500,2,,Cash
ORD101762,Jill Rangel,qsellers@hotmail.com,21.0,USA,Electronics,499.99,1,2024-11-26,Cash
ORD101763,Donald Blackwell,alexandra99@moore.org,31.0,USA,Electronics,1200,1,2025-12-12,card
ORD101764,Jennifer Roberts,gjackson@gilbert-brown.com,23.0,Ghana,Groceries,499.99,1,2025-02-22,Transfer
ORD101765,Cody Jackson,toddjulie@hotmail.com,61.0,nigeria,Groceries,500,2,2024-02-26,
ORD101766,Linda Pineda,garciawalter@hotmail.com,,United Kingdom,electronics,499.99,5,2024-11-04,Cash
ORD101767,Dan Padilla,davisbrian@yahoo.com,52.0,Nigeria,Home,500,1,2024-12-14,Cash
ORD101768,Danielle Myers,thorntonnatalie@gmail.com,64.0,Nigeria,electronics,500,3,2025-12-24,Card
ORD101769,Jessica Russell,jonathan34@white.org,35.0,United Kingdom,Fashion,"1,500",,2025-12-29,Cash
ORD101770,William Logan,jacquelinemathis@hotmail.com,34.0,Ghana,Groceries,"1,500",1,2024-12-04,Cash
ORD101771,Hannah White,olsonronald@yahoo.com,69.0,nigeria,Electronics,2500,2,2026-01-21,Card
ORD101772,Robert Carter,evelynjohnson@gardner.com,59.0,USA,Groceries,,,2025-11-16,Transfer
ORD101773,Mr. Matthew Fernandez,paul98@hotmail.com,45.0,United States,Electronics,,5,2025-08-29,Transfer
ORD101774,Donald Hernandez,bobbybyrd@hotmail.com,49.0,United Kingdom,Groceries,499.99,5,2024-08-04,Card
ORD101775,Kristin Hill,ericarich@fernandez.com,41.0,Nigeria,electronics,499.99,,2024-02-20,Transfer
ORD101776,Amanda Smith,rward@smith.com,63.0,Ghana,electronics,499.99,2,,Cash
ORD101777,Jason Logan,,45.0,nigeria,Home,499.99,2,2025-09-02,Transfer
ORD101778,Courtney Hancock,collinsanthony@dixon.info,59.0,United States,Electronics,500,1,2025-03-30,Card
ORD101779,Nicole Wilson,markbrown@hotmail.com,35.0,Ghana,Electronics,"1,500",3,2024-04-13,Cash
ORD101780,Kristina Smith,david28@gmail.com,45.0,United States,Fashion,499.99,2,2024-07-28,
ORD101781,Kathryn Erickson,rachelgomez@johnson-perez.biz,19.0,United States,Groceries,1200,5,2025-04-21,Transfer
ORD101782,Leslie Coleman,ljones@yahoo.com,25.0,United States,Groceries,"1,500",3,2024-06-19,card
ORD101783,Hannah Wilson,brianna96@williams.com,18.0,United States,Fashion,499.99,,2024-03-18,Transfer
ORD101784,Grant Baker,hgonzalez@gmail.com,20.0,United States,Electronics,500,4,2024-12-06,Cash
ORD101785,Joseph Jones,hamiltontiffany@hotmail.com,64.0,USA,Home,500,3,2025-01-02,Transfer
ORD101786,Michael Yu,john34@yahoo.com,38.0,nigeria,Groceries,499.99,3,2024-11-20,Transfer
ORD101787,Joseph Hebert,lisahart@ross-johnson.info,48.0,United States,electronics,1200,1,2025-03-19,Card
ORD101788,Tammy Gilbert,williamscheryl@yahoo.com,39.0,Nigeria,electronics,500,2,2024-03-03,Card
ORD101789,Anne Ruiz,edwardhaynes@miller.com,,nigeria,Fashion,500,4,2024-12-15,Cash
ORD101790,Scott Howard,downsheather@bass.com,69.0,United Kingdom,Electronics,2500,2,2025-03-23,Transfer
ORD101791,Summer Fox,cohenmark@chapman.com,33.0,Nigeria,Fashion,"1,500",5,2024-07-14,
ORD101792,Mark Becker II,fernandezbrandy@nguyen-mclaughlin.info,,nigeria,Groceries,,3,2024-05-30,Cash
ORD101793,Joshua Bryant,hfarmer@hotmail.com,63.0,United States,Electronics,500,,2025-05-26,Transfer
ORD101794,Christopher Conley,joshua27@lopez-pena.com,54.0,Nigeria,Fashion,1200,5,2024-08-08,Card
ORD101795,Deborah Stevens,anthonyharding@gmail.com,21.0,nigeria,Electronics,1200,4,2025-04-18,Card
ORD101796,Laura Black,chelseaelliott@gmail.com,19.0,Ghana,Electronics,2500,5,2025-01-22,Card
ORD101797,Janice Hughes,vincentgonzalez@yahoo.com,55.0,nigeria,Electronics,500,1,,card
ORD101798,Lisa Middleton,crystal36@white-sims.info,55.0,United Kingdom,electronics,,2,2024-02-25,card
